rel_path,name,ext,size_bytes,category,tax_category,confidence,reason,import_relevance
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/03-2024/2024-03-30-تقرير أعمال.xlsx,2024-03-30-تقرير أعمال.xlsx,.xlsx,822340,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/03-2024/2024-03-31-تقرير أعمال.pdf,2024-03-31-تقرير أعمال.pdf,.pdf,644924,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/03-2024/2024-03-31-تقرير أعمال.xlsx,2024-03-31-تقرير أعمال.xlsx,.xlsx,897317,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-03-26-تقرير أعمال.xlsx,2024-03-26-تقرير أعمال.xlsx,.xlsx,1014108,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-01-تقرير أعمال.pdf,2024-04-01-تقرير أعمال.pdf,.pdf,632350,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-01-تقرير أعمال.xlsx,2024-04-01-تقرير أعمال.xlsx,.xlsx,777338,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-02-تقرير أعمال.pdf,2024-04-02-تقرير أعمال.pdf,.pdf,653448,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-02-تقرير أعمال.xlsx,2024-04-02-تقرير أعمال.xlsx,.xlsx,1058391,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-03-تقرير أعمال.pdf,2024-04-03-تقرير أعمال.pdf,.pdf,721068,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-03-تقرير أعمال.xlsx,2024-04-03-تقرير أعمال.xlsx,.xlsx,1310846,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-04-تقرير أعمال.pdf,2024-04-04-تقرير أعمال.pdf,.pdf,656575,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-04-تقرير أعمال.xlsx,2024-04-04-تقرير أعمال.xlsx,.xlsx,1248317,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-06-تقرير أعمال.pdf,2024-04-06-تقرير أعمال.pdf,.pdf,678831,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-06-تقرير أعمال.xlsx,2024-04-06-تقرير أعمال.xlsx,.xlsx,1250796,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-07-تقرير أعمال.pdf,2024-04-07-تقرير أعمال.pdf,.pdf,691346,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-07-تقرير أعمال.xlsx,2024-04-07-تقرير أعمال.xlsx,.xlsx,1172117,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-08-تقرير أعمال.pdf,2024-04-08-تقرير أعمال.pdf,.pdf,621667,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-08-تقرير أعمال.xlsx,2024-04-08-تقرير أعمال.xlsx,.xlsx,1000142,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-14-تقرير أعمال.pdf,2024-04-14-تقرير أعمال.pdf,.pdf,729810,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-14-تقرير أعمال.xlsx,2024-04-14-تقرير أعمال.xlsx,.xlsx,1504925,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-15-تقرير أعمال.pdf,2024-04-15-تقرير أعمال.pdf,.pdf,727051,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-15-تقرير أعمال.xlsx,2024-04-15-تقرير أعمال.xlsx,.xlsx,3417485,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-16-تقرير أعمال.pdf,2024-04-16-تقرير أعمال.pdf,.pdf,724133,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-16-تقرير أعمال.xlsx,2024-04-16-تقرير أعمال.xlsx,.xlsx,1480671,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-17-تقرير أعمال.pdf,2024-04-17-تقرير أعمال.pdf,.pdf,687534,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-17-تقرير أعمال.xlsx,2024-04-17-تقرير أعمال.xlsx,.xlsx,1184913,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-18-تقرير أعمال.pdf,2024-04-18-تقرير أعمال.pdf,.pdf,730067,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-18-تقرير أعمال.xlsx,2024-04-18-تقرير أعمال.xlsx,.xlsx,1165240,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-20-تقرير أعمال.pdf,2024-04-20-تقرير أعمال.pdf,.pdf,685889,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-20-تقرير أعمال.xlsx,2024-04-20-تقرير أعمال.xlsx,.xlsx,1111605,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-21-تقرير أعمال.pdf,2024-04-21-تقرير أعمال.pdf,.pdf,603322,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-21-تقرير أعمال.xlsx,2024-04-21-تقرير أعمال.xlsx,.xlsx,945365,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-22-تقرير أعمال.pdf,2024-04-22-تقرير أعمال.pdf,.pdf,622235,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-22-تقرير أعمال.xlsx,2024-04-22-تقرير أعمال.xlsx,.xlsx,1027298,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-23-تقرير أعمال.pdf,2024-04-23-تقرير أعمال.pdf,.pdf,609524,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-23-تقرير أعمال.xlsx,2024-04-23-تقرير أعمال.xlsx,.xlsx,1128527,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-24-تقرير أعمال.pdf,2024-04-24-تقرير أعمال.pdf,.pdf,550616,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-24-تقرير أعمال.xlsx,2024-04-24-تقرير أعمال.xlsx,.xlsx,904764,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-25-تقرير أعمال.pdf,2024-04-25-تقرير أعمال.pdf,.pdf,566008,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-25-تقرير أعمال.xlsx,2024-04-25-تقرير أعمال.xlsx,.xlsx,853056,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-27-تقرير أعمال.pdf,2024-04-27-تقرير أعمال.pdf,.pdf,588083,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-27-تقرير أعمال.xlsx,2024-04-27-تقرير أعمال.xlsx,.xlsx,1034157,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-28-تقرير أعمال.pdf,2024-04-28-تقرير أعمال.pdf,.pdf,563492,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-28-تقرير أعمال.xlsx,2024-04-28-تقرير أعمال.xlsx,.xlsx,1113424,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-29-تقرير أعمال.pdf,2024-04-29-تقرير أعمال.pdf,.pdf,608115,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-29-تقرير أعمال.xlsx,2024-04-29-تقرير أعمال.xlsx,.xlsx,1656625,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-30-تقرير أعمال.pdf,2024-04-30-تقرير أعمال.pdf,.pdf,529011,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/04-2024/2024-04-30-تقرير أعمال.xlsx,2024-04-30-تقرير أعمال.xlsx,.xlsx,1130930,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-05-تقرير أعمال.pdf,2024-05-05-تقرير أعمال.pdf,.pdf,677517,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-05-تقرير أعمال.xlsx,2024-05-05-تقرير أعمال.xlsx,.xlsx,1538560,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-06-تقرير أعمال.pdf,2024-05-06-تقرير أعمال.pdf,.pdf,643353,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-06-تقرير أعمال.xlsx,2024-05-06-تقرير أعمال.xlsx,.xlsx,1283374,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-07-تقرير أعمال.pdf,2024-05-07-تقرير أعمال.pdf,.pdf,658358,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-07-تقرير أعمال.xlsx,2024-05-07-تقرير أعمال.xlsx,.xlsx,1616547,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-08-تقرير أعمال.pdf,2024-05-08-تقرير أعمال.pdf,.pdf,674962,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-08-تقرير أعمال.xlsx,2024-05-08-تقرير أعمال.xlsx,.xlsx,1729910,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-09-تقرير أعمال.pdf,2024-05-09-تقرير أعمال.pdf,.pdf,674880,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-09-تقرير أعمال.xlsx,2024-05-09-تقرير أعمال.xlsx,.xlsx,1937967,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-1-تقرير أعمال.pdf,2024-05-1-تقرير أعمال.pdf,.pdf,711769,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-1-تقرير أعمال.xlsx,2024-05-1-تقرير أعمال.xlsx,.xlsx,1431933,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-11-تقرير أعمال.pdf,2024-05-11-تقرير أعمال.pdf,.pdf,721930,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-11-تقرير أعمال.xlsx,2024-05-11-تقرير أعمال.xlsx,.xlsx,2217185,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-12-تقرير أعمال.pdf,2024-05-12-تقرير أعمال.pdf,.pdf,699041,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-12-تقرير أعمال.xlsx,2024-05-12-تقرير أعمال.xlsx,.xlsx,1660297,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-13-تقرير أعمال.pdf,2024-05-13-تقرير أعمال.pdf,.pdf,689188,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-13-تقرير أعمال.xlsx,2024-05-13-تقرير أعمال.xlsx,.xlsx,1679990,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-14-تقرير أعمال.pdf,2024-05-14-تقرير أعمال.pdf,.pdf,691817,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-14-تقرير أعمال.xlsx,2024-05-14-تقرير أعمال.xlsx,.xlsx,1819861,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-15-تقرير أعمال.pdf,2024-05-15-تقرير أعمال.pdf,.pdf,690604,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-15-تقرير أعمال.xlsx,2024-05-15-تقرير أعمال.xlsx,.xlsx,2083466,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-16-تقرير أعمال.pdf,2024-05-16-تقرير أعمال.pdf,.pdf,677371,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-16-تقرير أعمال.xlsx,2024-05-16-تقرير أعمال.xlsx,.xlsx,1788573,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-18-تقرير أعمال.pdf,2024-05-18-تقرير أعمال.pdf,.pdf,647657,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-18-تقرير أعمال.xlsx,2024-05-18-تقرير أعمال.xlsx,.xlsx,1818401,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-19-تقرير أعمال.pdf,2024-05-19-تقرير أعمال.pdf,.pdf,651302,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-19-تقرير أعمال.xlsx,2024-05-19-تقرير أعمال.xlsx,.xlsx,1922617,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-2-تقرير أعمال.pdf,2024-05-2-تقرير أعمال.pdf,.pdf,596725,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-2-تقرير أعمال.xlsx,2024-05-2-تقرير أعمال.xlsx,.xlsx,1292606,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-20-تقرير أعمال.pdf,2024-05-20-تقرير أعمال.pdf,.pdf,678146,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-20-تقرير أعمال.xlsx,2024-05-20-تقرير أعمال.xlsx,.xlsx,1755365,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-21-تقرير أعمال.pdf,2024-05-21-تقرير أعمال.pdf,.pdf,683766,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-21-تقرير أعمال.xlsx,2024-05-21-تقرير أعمال.xlsx,.xlsx,1969087,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-22-تقرير أعمال.pdf,2024-05-22-تقرير أعمال.pdf,.pdf,645443,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-22-تقرير أعمال.xlsx,2024-05-22-تقرير أعمال.xlsx,.xlsx,1831947,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-23-تقرير أعمال.pdf,2024-05-23-تقرير أعمال.pdf,.pdf,682623,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/05-2024/2024-05-23-تقرير أعمال.xlsx,2024-05-23-تقرير أعمال.xlsx,.xlsx,1953285,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/Thumbs.db,Thumbs.db,.db,1254912,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/~$2024-02-25 - Copy.xlsx,~$2024-02-25 - Copy.xlsx,.xlsx,165,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقارير اليومية/~$2024-03-07.xlsx,~$2024-03-07.xlsx,.xlsx,165,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/03-08-2024.xlsx,03-08-2024.xlsx,.xlsx,4662321,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/1-08-2024.xlsx,1-08-2024.xlsx,.xlsx,3686621,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-25.xlsx,2024-04-25.xlsx,.xlsx,13744803,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-26.xlsx,2024-04-26.xlsx,.xlsx,2812580,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-28.pdf,2024-04-28.pdf,.pdf,460475,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-28.xlsx,2024-04-28.xlsx,.xlsx,3222644,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-29.pdf,2024-04-29.pdf,.pdf,433204,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-29.xlsx,2024-04-29.xlsx,.xlsx,1955311,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-30.pdf,2024-04-30.pdf,.pdf,482048,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-04-30.xlsx,2024-04-30.xlsx,.xlsx,2090310,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-01.pdf,2024-05-01.pdf,.pdf,180328,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-01.xlsx,2024-05-01.xlsx,.xlsx,2349890,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
