contract_no,claim_seq,item_no,description_ar_snapshot,unit_snapshot,unit_price_snapshot,contractual_qty_snapshot,prev_progress,curr_progress,cumulative_qty,period_amount,progress_pct,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,20,164,خزانة مغسلة خشبية مقاومة للرطوبة من خشب الـ ) Mdf ( بسماكة 18 مم وارتفاع 400 مم من قشرة الجوز أو ما يتناسب مع العينة الموافق عليها  مثبتة على القواطع الجبسية مع اضاءة مخفية ومفصلات ومقابض مخفية وتصميم حسب الرسومات والمناظير وبحسب تعليمات المهندس المشرف. Ref drawing: 07-MRA-DD-(as per floor number)-AR-700 to 703 مقاس: 1340طول × عرض600 مم,عدد,2100.0,1.0,0.0,1.0,1.0,2100.0,100,بنود المطالبات,1393,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,175,قواطع الحمامات مكونة من ألواح الفينوليك المضغوط ارتفاع 2 متر ذو المقاومة الشديدة للماء مع طبقة ميلامين بلون رمادي غامق مقاومة للخدش وسهلة التنظيف ، سمك الألواح هو  19 ملم ،. قواطع الحمامات تشمل إكسسوارات عالية الجودة ) مفصلات ذاتية الإغلاق وقفل ( والأبواب والاكسسوارات والعلاقات من الستانلس ستيل brushed finish وكل ما يلزم لانهاء العمل حسب الأصول الفنية والمواصفلت وتعليمات المهندس المشرف .,م²,780.0,611.0,456.0,23.99,479.99,18712.199999999997,78.55810147299509,بنود المطالبات,1394,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,176,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية قطر 20 مم,م.ط,66.0,532.0,1911.0,26.37,1937.37,1740.42,364.1672932330827,بنود المطالبات,1395,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,177,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية قطر 25 مم,م.ط,70.8,221.0,450.0,45.79,495.79,3241.932,224.33936651583713,بنود المطالبات,1396,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,179,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 40 مم,م.ط,85.2,103.0,450.0,53.12,503.12,4525.824,488.46601941747576,بنود المطالبات,1397,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,180,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية:قطر 50 مم,م.ط,94.8,218.0,354.0,79.0,433.0,7489.2,198.62385321100916,بنود المطالبات,1398,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,181,مواسير المياه الساخنة مؤلفة من عدة طبقات )بولي بروبلين معزولة( كما هو موصف مع العزل وتشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع / المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة وكافة الاكسسوارات و المحابس  اللازمة لإنجاز تركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 20 مم,م.ط,70.8,150.0,1100.0,22.83,1122.83,1616.3639999999998,748.5533333333333,بنود المطالبات,1399,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,182,مواسير المياه الساخنة مؤلفة من عدة طبقات )بولي بروبلين معزولة( كما هو موصف مع العزل وتشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع / المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة وكافة الاكسسوارات و المحابس  اللازمة لإنجاز تركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 25 مم,م.ط,75.6,100.0,130.0,14.45,144.45,1092.4199999999998,144.45,بنود المطالبات,1400,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,183,سخان مياه كهربائي فردي من الحديد المعزول بالزجاج من النوع الأفقي الذي يركب أعلى السقف المستعار يشمل كافة الإكسسوارات و التوصيلات و المحابس كما هو موصف وكما هو مبين في تفاصيل المشروع العامة وبالإستطاعات التالية:توريد و تركيب و اختبار سخان بسعة 30 لتر، وقدرة 2.1  كيلو وات، مرجع     1-EWH,عدد,672.0,77.0,80.0,5.0,85.0,3360.0,110.3896103896104,بنود المطالبات,1401,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,184,سخان مياه كهربائي فردي من الحديد المعزول بالزجاج من النوع الأفقي الذي يركب أعلى السقف المستعار يشمل كافة الإكسسوارات و التوصيلات و المحابس كما هو موصف وكما هو مبين في تفاصيل المشروع العامة وبالإستطاعات التالية:اعادة تركيب و اختبار السخان الحالي بسعة 100 ليتر   بعد الكشف و المعاينة و الفحص حسب تعليمات مهندس المشرف,عدد,816.0,24.0,26.0,4.0,30.0,3264.0,125,بنود المطالبات,1402,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,185,مواسير صرف وتهوية مصنوعة من 4UPVC class  ذات وصلات انضغاطية ومطاط كما هو موصف وتشمل التهوية من خلال السطح مع الغطاء و طبات التسليك، وكافة قطع التركيبات والعلاقات اللازمة لإستكمال تركيب مايلي من الأقطار الداخلية:قطر 50 مم,م.ط,75.6,426.0,2424.0,83.22,2507.22,6291.432,588.5492957746478,بنود المطالبات,1403,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,186,مواسير صرف وتهوية مصنوعة من 4UPVC class  ذات وصلات انضغاطية ومطاط كما هو موصف وتشمل التهوية من خلال السطح مع الغطاء و طبات التسليك، وكافة قطع التركيبات والعلاقات اللازمة لإستكمال تركيب مايلي من الأقطار الداخلية:قطر 75 مم,م.ط,91.2,934.0,988.0,72.02,1060.02,6568.224,113.49250535331905,بنود المطالبات,1404,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,187,مواسير صرف وتهوية مصنوعة من 4UPVC class  ذات وصلات انضغاطية ومطاط كما هو موصف وتشمل التهوية من خلال السطح مع الغطاء و طبات التسليك، وكافة قطع التركيبات والعلاقات اللازمة لإستكمال تركيب مايلي من الأقطار الداخلية:قطر 110 مم,م.ط,102.0,961.0,3250.0,298.08,3548.08,30404.16,369.207075962539,بنود المطالبات,1405,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,188,صفاية أرضية )FD(، من PVC مع مصفاة معدنية  مطلية بالكروم شاملة سيفون كما هو موصف بالمقاسات التالية:مخرج قطر 75 مم,عدد,300.0,161.0,211.0,26.0,237.0,7800.0,147.2049689440994,بنود المطالبات,1406,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,189,صفاية أرضية )FD(، من PVC مع مصفاة معدنية  مطلية بالكروم شاملة سيفون كما هو موصف بالمقاسات التالية:صفاية' طولية أرضية )SD(،مع مصفاة  معدنية مطلية بالكروم شاملة سيفون مخرج قطر 50 مم,عدد,300.0,20.0,13.0,4.0,17.0,1200.0,85,بنود المطالبات,1407,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,190,الأدوات والتركيبات الصحية كما هو موصف وتشمل صمامات الزاوية والخلاطات و المصائد والوصلات المرنة و الانابيب القصيرة للتغذية والصرف والتهوية وكافة قطع الإكسسوار لإتمام تركيب ، علي ان تكون الاجهزة والتركيبات من النوع المرشد لاستهلاك المياه :حوض وجه على رخامة )مرجع 1-LAV ( من نفس نوع الرخام الصناعي كوريان للكاونتر والكاونتر محسوب في بند منفصل,عدد,2640.0,68.0,69.0,3.0,72.0,7920.0,105.88235294117648,بنود المطالبات,1408,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,192,الأدوات والتركيبات الصحية كما هو موصف وتشمل صمامات الزاوية والخلاطات و المصائد والوصلاتالمرنة و الانابيب القصيرة للتغذية والصرف والتهوية وكافة قطع الإكسسوار لإتمام تركيب ، علي ان تكونالاجهزة والتركيبات من النوع المرشد لاستهلاك المياه :حوض غسيل أواني للمطبخ بعين واحدة )مرجع 1-KS,عدد,3000.0,16.0,11.0,1.0,12.0,3000.0,75,بنود المطالبات,1409,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,193,الأدوات والتركيبات الصحية كما هو موصف وتشمل صمامات الزاوية والخلاطات و المصائد والوصلاتالمرنة و الانابيب القصيرة للتغذية والصرف والتهوية وكافة قطع الإكسسوار لإتمام تركيب ، علي ان تكونالاجهزة والتركيبات من النوع المرشد لاستهلاك المياه :حوض وجه يركب على الكاونتر )مرجع 3-LAV (,عدد,2220.0,92.0,109.0,6.0,115.0,13320.0,125,بنود المطالبات,1410,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,195,الأدوات والتركيبات الصحية كما هو موصف وتشمل صمامات الزاوية والخلاطات و المصائد والوصلات المرنة و الانابيب القصيرة للتغذية والصرف والتهوية وكافة قطع الإكسسوار لإتمام تركيب ، علي ان تكون الاجهزة والتركيبات من النوع المرشد لاستهلاك المياه :مرحاض افرنجي ) مرجع 2-WWC (  مثبت على الحائط بخزان  طرد مخفي مع زر دفق من الصلب الذي لا يصدأ - مع غطاء للمرحاض مقاوم للبكتريا من نوع soft closing,عدد,2760.0,55.0,51.0,3.0,54.0,8280.0,98.18181818181819,بنود المطالبات,1411,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,196,الأدوات والتركيبات الصحية كما هو موصف وتشمل صمامات الزاوية والخلاطات و المصائد والوصلات المرنة و الانابيب القصيرة للتغذية والصرف والتهوية وكافة قطع الإكسسوار لإتمام تركيب ، علي ان تكون الاجهزة والتركيبات من النوع المرشد لاستهلاك المياه :مرحاض شرقي )مرجع EWC( مثبت على الحائط بخزان  طرد مخفي مع زر دفق من الصلب الذي لا يصدأ،,عدد,2160.0,23.0,27.0,1.0,28.0,2160.0,121.73913043478262,بنود المطالبات,1412,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,197,الأدوات والتركيبات الصحية كما هو موصف وتشمل صمامات الزاوية والخلاطات و المصائد والوصلات المرنة و الانابيب القصيرة للتغذية والصرف والتهوية وكافة قطع الإكسسوار لإتمام تركيب ، علي ان تكون الاجهزة والتركيبات من النوع المرشد لاستهلاك المياه :مقبض رشاش مع الخرطوم وأداة التعليق، مرجع PS,عدد,180.0,191.0,174.0,9.0,183.0,1620.0,95.81151832460732,بنود المطالبات,1413,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,198,الأدوات والتركيبات الصحية كما هو موصف وتشمل صمامات الزاوية والخلاطات و المصائد والوصلات المرنة و الانابيب القصيرة للتغذية والصرف والتهوية وكافة قطع الإكسسوار لإتمام تركيب ، علي ان تكون الاجهزة والتركيبات من النوع المرشد لاستهلاك المياه :خلاط مياة  يركب على الحوض,عدد,1080.0,208.0,242.0,12.0,254.0,12960.0,122.11538461538463,بنود المطالبات,1414,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,199, يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات ، 40. schتوريد و تركيب انابيب فولاذية سوداء والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل  العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل. و بناء على توجيهات مهندس المشرف  ومتطلبات الدفاعNFPA  ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات ال المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم:المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية 25 mm dia.,م.ط,108.0,3900.0,8727.0,90.28,8817.28,9750.24,226.08410256410258,بنود المطالبات,1415,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,200,توريد و تركيب انابيب فولاذية سوداء 40.sch ، يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل و بناء على توجيهات مهندس المشرف .ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات الNFPA  ومتطلبات الدفاع المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية:.mm dia 28,م.ط,138.0,323.0,702.0,12.32,714.32,1700.16,221.1517027863777,بنود المطالبات,1416,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,201,توريد و تركيب انابيب فولاذية سوداء 40.sch ، يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل و بناء على توجيهات مهندس المشرف .ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات الNFPA  ومتطلبات الدفاع المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية:.mm dia 33,م.ط,192.0,660.0,1635.0,21.42,1656.42,4112.64,250.9727272727273,بنود المطالبات,1417,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,202,توريد و تركيب انابيب فولاذية سوداء 40.sch ، يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل و بناء على توجيهات مهندس المشرف .ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات الNFPA  ومتطلبات الدفاع المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية:.mm dia 40,م.ط,222.0,600.0,945.0,40.49,985.49,8988.78,164.24833333333333,بنود المطالبات,1418,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,203,توريد و تركيب انابيب فولاذية سوداء 40.sch ، يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل و بناء على توجيهات مهندس المشرف .ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات الNFPA  ومتطلبات الدفاع المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية:.mm dia 63,م.ط,240.0,646.0,1288.0,218.17,1506.17,52360.799999999996,233.15325077399382,بنود المطالبات,1419,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,204,توريد و تركيب انابيب فولاذية سوداء 40.sch ، يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل و بناء على توجيهات مهندس المشرف .ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات الNFPA  ومتطلبات الدفاع المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية:.mm dia 77,م.ط,288.0,110.0,469.0,6.33,475.33,1823.04,432.1181818181818,بنود المطالبات,1420,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,205,توريد و تركيب انابيب فولاذية سوداء 40.sch ، يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل و بناء على توجيهات مهندس المشرف .ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات الNFPA  ومتطلبات الدفاع المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية:.mm dia 94,م.ط,324.0,314.0,400.0,34.35,434.35,11129.4,138.32802547770703,بنود المطالبات,1421,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,206,توريد و تركيب انابيب فولاذية سوداء 40.sch ، يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل و بناء على توجيهات مهندس المشرف .ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات الNFPA  ومتطلبات الدفاع المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية:.mm dia 141,م.ط,360.0,200.0,662.0,10.92,672.92,3931.2,336.46,بنود المطالبات,1422,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,215,توريد و تركيب و اختبار رشاشات آلية اوتوماتيكية كما هو موصف رشاشات من النوع المخفي، ذات فتحة 2/1 بوصة، ومعامل 5.6 =K   ودرجة حرارة تشغيل 68 درجة مئوية,عدد,90.0,1000.0,2111.0,50.0,2161.0,4500.0,216.1,بنود المطالبات,1423,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,216,توريد و تركيب و اختبار رشاشات آلية اوتوماتيكية كما هو موصف رشاشات عامودية، ذات فتحة 2/1 بوصة، ومعامل 5.6 =K   ودرجة حرارة تشغيل 68 درجة مئوية,عدد,90.0,508.0,685.0,10.0,695.0,900.0,136.81102362204726,بنود المطالبات,1424,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,217,توريد و تركيب طفايات حريق قابلة للحمل كما هو محددنوع ABC ، سعة 6 كغ ، بودرة جافّة مرجع 1-FE,عدد,180.0,48.0,0.0,48.0,48.0,8640.0,100,بنود المطالبات,1425,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,218,توريد و تركيب نظام  غازي200FM لغرف الكهرباء و السنترال و ما يتطلبه النظام من تعديلاتمعمارية على ان يتم تقديمها للاعتماد من قبل مهندس المشرف  ،  مرجع 3-FE,عدد,54000.0,36.0,13.0,0.5,13.5,27000.0,37.5,بنود المطالبات,1426,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,221,وحدات VAV من أعلى العلامات التجارية جودة )BYPASS TYPE( مع سخان كهربائي ، ترموستات إلكتروني رقمي للغرفة ، فليكس. توصيلات ، تثبيت ، دعم ، عازل اهتزاز مع كافة الملحقات المطلوبة حسب المواصفات والرسومات. 01-VAV ، اجمالي الهواء 0-250 ) ق/د( استطاعة التخزين 5.1 )ك/و(,عدد,6600.0,9.0,76.0,1.0,77.0,6600.0,855.5555555555555,بنود المطالبات,1427,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,222,وحدات VAV من أعلى العلامات التجارية جودة )BYPASS TYPE( مع سخان كهربائي ، ترموستات إلكتروني رقمي للغرفة ، فليكس. توصيلات ، تثبيت ، دعم ، عازل اهتزاز مع كافة الملحقات المطلوبة حسب المواصفات والرسومات. 02-VAV ، اجمالي الهواء 0-500 ) ق/د( استطاعة التخزين 2 )ك/و(,عدد,6960.0,127.0,102.0,1.0,103.0,6960.0,81.10236220472441,بنود المطالبات,1428,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,231,ناشرة هواء ذات فتحات طولية  للهواء الداخل مصنعة من الألمنيوم المشكل بالبثق ومطلية بمسحوق البولستركاملة، مخمدات صوت ذات أرياش متضادّة ،وصندوق حجمى معزول من الداخل بعازل صوتى وميكانيزم للتحكم فى الهواء من واجهة الناشر وكل قطع الأكسسوار حسب المواصفات والمخططات مع توفير عينات للاعتماد من مهندس المشرف. ثلاثة فتحات / ثقب 25مم عرض,م.ط,480.0,1925.0,1530.0,67.0,1597.0,32160.0,82.96103896103895,بنود المطالبات,1429,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
